title,month(cout),day(cout),hour(cout),minute(cout),month(cin),day(cin),hour(cin),minute(cin),deweyClass,"TIMESTAMPDIFF(DAY,cout,cin)"
"Ready for phonics Level 2",7,27,10,41,8,9,16,43,372.465,13
"Marine mammals",7,27,14,18,8,9,16,44,591.77,13
"Rock n learn Phonics Volumes I II",7,27,10,40,8,9,16,50,372.465,13
"Lets play games with Mei Mei",7,3,19,11,8,9,16,51,495.1824,36
"magic gourd",7,30,16,47,8,9,16,51,398.20951,10
"Peep and the big wide world Peep figures it out",7,27,14,26,8,9,16,51,372.35,13
"I spy A mumble monster mystery other stories",7,30,13,37,8,9,16,53,793.735,10
"Free to be you and me",7,18,14,48,8,9,17,25,810.8,22
"Meet the sight words 2",7,27,14,32,8,9,17,27,372.462,13
"Sid the science kid Sid wings it",7,16,19,32,8,9,17,29,629.1301,23
"Ferry boats",7,27,15,7,8,9,17,55,386.2234,13
"Sid the science kid Rock and roll Easter",7,10,18,16,8,10,9,48,552,30
"Mister Maker I have an idea",7,10,18,16,8,10,9,48,745.5,30
"Early start Mandarin Chinese Volume 2 Numbers and fruits",7,17,12,23,8,10,11,22,495.18342,23
"Deep sea dive",7,21,14,21,8,10,11,23,551.46,19
"Storyland yoga",7,15,15,11,8,10,11,47,613.7046,25
"What makes a fish a fish",7,29,15,42,8,10,12,3,597,11
"Im a potty princess potty training for girls",7,27,13,17,8,10,12,19,649.62,13
"Budding ballerinas pre ballet with Mary Carpenter",7,11,19,28,8,10,13,3,792.8,29
"Raffi in concert",7,20,15,36,8,10,13,4,782.42083,20
"Living room magic Volume 1",7,31,13,23,8,10,13,4,793.8,9
"Peep and the big wide world Peeps new friends",7,12,17,15,8,10,13,5,372.35,28
"Signing time Volume 1 My first signs",7,15,18,23,8,10,13,5,419.7,25
"Activity TV Magic Vol 1",7,31,13,22,8,10,13,7,793.8,9
"Believe in magic Believe in yourself Magic you can do",7,30,13,41,8,10,13,7,793.8,10
"More magic 4 fun",7,31,13,23,8,10,13,7,793.8,9
"Learn magic with Lyn",7,30,13,41,8,10,13,11,793.8,10
"Living room magic Volume 2",7,30,13,41,8,10,13,13,793.8,10
"Schoolhouse rock",7,13,14,33,8,10,13,13,372,27
"magic 4 fun video",7,29,17,25,8,10,13,13,793.8,11
"Skill building buddies Handling transitions and change",7,30,10,55,8,10,14,3,618.92858,11
"Globe toddlers Adventures in France",7,30,15,33,8,10,14,25,448.2421,10
"Predator and prey",7,30,15,32,8,10,14,25,591.53,10
"Alice in Wonderland a dance fantasy",7,30,15,32,8,10,14,25,792.8,10
"Mary Cassatt",7,30,15,32,8,10,14,25,759.13,10
"Muzzy level II French",7,30,15,33,8,10,14,27,448.3421,10
"Prehistoric park",7,13,13,27,8,10,15,7,567.9,28
Habitats,7,2,16,48,8,10,15,9,577,38
"Adventure patrol totally rocks",7,2,16,48,8,10,15,11,796.5223,38
"Growing up wild Amazing baby animals",7,2,16,48,8,10,15,11,599.139,38
Seashore,7,2,16,47,8,10,15,11,578.7699,38
Cat,7,2,16,47,8,10,15,12,599.75,38
"French Disc 4 In my home",7,20,16,6,8,10,15,14,448.3421,20
"Yoga for kids mind body fun poses and yoga basics",7,20,16,6,8,10,15,14,613.7042,20
"Baby signing time Volume 2",7,14,14,27,8,10,15,22,419,27
"Italian Disc 2 Wake up smiling",7,14,15,48,8,10,16,45,458.3421,27
"Eyewitness Planets",7,27,12,59,8,10,16,48,523.4,14
"YogaFit kids a YogaFit workout",7,22,19,34,8,10,16,48,613.7046,18
"Pizza party Yoga class for kids",7,22,19,34,8,10,16,48,613.7046,18
"Mighty machines Mega pack",7,2,18,2,8,10,16,51,629.225,38
"How things work",7,27,15,56,8,10,17,2,621.8,14
"Telling time",7,25,13,19,8,10,17,4,529,16
"art of knitting 4 kids",7,5,17,1,8,10,17,4,746.432,36
"Rock n learn Alphabet",7,20,14,9,8,10,17,15,372.41,21
"Sid the science kid Rock and roll Easter",7,2,11,7,8,10,17,19,552,39
Nutcracker,7,20,14,9,8,10,17,19,792.842,21
Fire,7,6,11,27,8,10,17,20,353.979,35
"Lots lots of big trains Vol 1 Giant railroad action",7,20,17,9,8,10,17,24,625.2,21
"All about the human life cycle",7,28,14,22,8,10,17,24,612.6,13
"Polar prowl",7,28,14,22,8,10,17,25,591.70911,13
"Sid the science kid Sid wings it",7,29,18,49,8,11,13,18,629.1301,12
"Communities around the world around the corner",7,8,16,30,8,11,13,34,307,33
"Wiggles The Wiggles go bananas",7,29,19,36,8,11,14,19,782.42083,12
"Animal atlas Fun on the farm",7,21,14,25,8,11,14,54,630.68,21
"Sid the science kid Going going green",7,17,18,58,8,11,14,59,791.4575,24
Flight,7,20,14,19,8,11,15,25,629.13,22
"Living room magic Volume 1",7,20,14,19,8,11,15,25,793.8,22
"little primaballerina ballet training for children",7,20,13,13,8,11,16,10,792.8,22
"Bugz from a bugs eye view",7,28,13,15,8,11,16,19,595.7,14
Fish,7,28,13,14,8,11,16,21,597,14
"Wild about safety Safety smart in the water",7,26,17,16,8,11,16,27,797.0289,15
"Peep and the big wide world Peeps new friends",7,31,19,46,8,11,16,31,372.35,10
"Whats in the Bible 1 In the beginning",7,29,19,30,8,11,16,34,220.61,12
"alphabet zoo a fun way to learn letters and phonics",7,29,19,30,8,11,16,34,411,12
"Schoolhouse rock",7,28,13,14,8,11,16,37,372,14
"Free to be you and me",7,28,13,14,8,11,16,37,810.8,14
"frog prince",7,31,19,46,8,11,16,39,398.2,10
"Baby signing time Volume 3 A new day",7,8,10,31,8,12,10,9,419,34
"Im a ballerina now",7,17,11,45,8,12,10,26,792.8,25
"miracles of Jesus",7,17,11,45,8,12,10,27,232.955,25
"Blast off a kids introduction to the space program",7,29,14,30,8,12,12,6,629.40973,13
"Young minds numbers and counting",7,23,18,21,8,12,12,8,513.211,19
"Families of Korea",7,25,11,59,8,12,12,11,951.9043,18
"Rock n learn Earth science",7,23,18,21,8,12,12,11,550,19
"Signing time Volume 9 The zoo train",7,29,12,21,8,12,12,36,419.7,14
"Spanish 2 Wake up smiling",7,29,15,57,8,12,12,43,468.3421,13
"Arabic for babies toddlers and preschoolers Disc 1 Eating and drinking",7,30,11,18,8,12,13,10,492.7071,13
"Fun with counting",7,30,11,19,8,12,13,15,513.21,13
"YogaKids 2 more poses more fun",7,30,11,18,8,12,13,21,613.7046,13
"magic school bus Bugs bugs bugs",7,30,18,8,8,12,13,22,595.7,12
"Wonders down under",7,22,16,15,8,12,13,22,591.994,20
"Rock n learn Telling time",7,22,16,15,8,12,13,25,681.113,20
"Fairy dancing",7,31,13,30,8,12,13,36,791.4372,12
"Signing time Series 2 volume 6 Days of the week",7,31,13,31,8,12,13,36,419.7,12
"Activity TV Origami",7,31,13,31,8,12,13,37,736.982,12
"Activity TV Hanukkah Vol 2",7,31,13,30,8,12,13,37,296.435,12
"Activity TV Hanukkah Vol 1",7,31,13,30,8,12,13,37,296.435,12
"Signing time Series 2 volume 4 My favorite season",7,31,13,31,8,12,13,37,419.7,12
"All about trucks",7,20,15,43,8,12,13,43,629.224,22
"Animal atlas Animal passport",7,22,18,16,8,12,13,53,590.96,20
"Hip hop for kids Pop Lock and Break",7,28,14,48,8,12,14,8,782.42164,14
"Puppytown Growing up",7,18,14,0,8,12,14,10,636.73,25
"magic school bus Creepy crawly fun",7,30,11,13,8,12,14,30,534,13
Migration,7,31,16,26,8,12,14,33,591.568,11
"magic school bus Creepy crawly fun",7,18,11,22,8,12,14,53,534,25
"fantasy garden ballet class",7,23,17,24,8,12,15,14,792.8,19
"Meet the sight words 1",7,3,11,26,8,12,15,23,372.462,40
"Meet the sight words 2",7,3,11,26,8,12,15,23,372.462,40
"Animal atlas Family time",7,12,11,46,8,12,15,26,590,31
"safe side Stranger safety hot tips to help keep cool kids safer with people they dont know and kinda know",7,29,15,59,8,12,15,47,613.6083,13
"magic school bus catches a wave",7,29,16,5,8,12,16,3,553.7,13
"Activity TV Cooking snacks",7,31,13,0,8,12,16,11,641.5123,12
"United States",7,31,13,1,8,12,16,11,973,12
"I spy A mumble monster mystery other stories",7,28,16,29,8,12,16,12,793.735,14
"Lots lots of jets and planes Vol 1 Thunder in the skies",7,29,18,10,8,12,16,19,629.13334,13
"Sid the science kid Weather kid Sid",7,29,18,10,8,12,16,19,551.5,13
"Sid the science kid The bug club",7,29,18,10,8,12,16,19,507,13
"Sid the science kid Sid in motion",7,29,18,10,8,12,16,19,500,13
"AstroPuppies in space an amazing adventure for young astronauts",7,29,18,10,8,12,16,19,523.2,13
"Martin Luther King Jr",7,31,14,13,8,12,16,36,323.092,12
"Washington DC for kids",7,29,10,40,8,12,17,8,917.53,14
Migration,7,29,14,33,8,12,17,29,591.568,14
"Predator and prey",7,29,14,33,8,12,17,29,591.53,14
"First fun with Spanish",7,6,12,53,8,12,17,55,468.3421,37
"Introduction to robotics",7,26,17,11,8,12,18,28,629.892,17
"Human machine",7,24,18,52,8,12,18,43,612,18
"Whats in the Bible 1 In the beginning",7,29,14,20,8,12,19,10,220.61,14
"magic paintbrush a story from China",7,29,17,26,8,12,19,29,398.20951,14
"Mighty machines Roadways to runways",7,29,17,26,8,12,19,32,629.133,14
"Humphrey the lost whale",7,19,16,14,8,12,19,43,599.5,24
"Math is everywhere",7,31,12,35,8,13,10,6,511.322,12
"magic school bus Creepy crawly fun",7,16,10,53,8,13,10,57,534,28
"Ready for beginning math",7,31,13,6,8,13,11,9,372.7049,12
"magic school bus Super sports fun",7,31,13,6,8,13,11,9,530,12
"fiesta the party",7,30,11,59,8,13,11,32,468.3421,13
"Spanish 2 Wake up smiling",7,31,16,40,8,13,12,8,468.3421,12
"Spanish Disc 5 Happy sad and silly",7,31,16,40,8,13,12,11,468.3421,12
"Spanish 3 Playtime",7,31,16,40,8,13,12,11,468.3421,12
"Spanish 1 Eating and drinking",7,31,16,40,8,13,12,11,468.3421,12
"Spanish Disc 6 I can count",7,31,16,40,8,13,12,13,468.3421,12
"Spanish Disc 4 In my home",7,31,16,40,8,13,12,19,468.3421,12
"Rip roaring roller coasters and all access to fun",7,28,16,0,8,13,12,32,791.068,15
"best of Mighty machines flying racing rolling",7,28,16,0,8,13,12,34,629.225,15
"Mighty machines Big wheels rollin",7,28,16,1,8,13,12,34,629.225,15
"Lots lots of trucks Vol 1 Hard workin trucks",7,28,16,1,8,13,12,34,629.224,15
"Lots lots of trucks Vol 2 Mighty tough trucks",7,28,16,1,8,13,12,37,629.224,15
"Dirt monsters",7,28,16,1,8,13,12,38,681.76,15
Biodiversity,7,31,10,52,8,13,12,57,574.5,13
"Adventures of monkey king 1 The making of monkey king",7,21,14,28,8,13,13,21,398.20951,22
"Monkey king wreaks havoc in heaven",7,21,14,28,8,13,13,21,398.20951,22
"Tang Monk disciples Monkey King Tang Seng shou Mei hou wang wei tu",7,21,14,28,8,13,13,21,398.20951,22
"Aladdin and the magic lamp",7,21,14,28,8,13,13,21,398.22,22
"Drawing power Vol 7 Undersea animal drawing",7,21,14,12,8,13,13,22,743.6,22
"Gustafer Yellowgolds Have you never been yellow",7,26,14,29,8,13,13,27,782.42083,17
"Teaching signs for baby minds 3 Dictionary alphabet",7,3,19,30,8,13,13,41,419.7,40
Bloodsuckers,7,30,16,53,8,13,13,46,591.53,13
"Japanese Disc 1 Eating and drinking",7,30,17,43,8,13,14,28,495.68342,13
"Kidz bop Dance moves",7,27,12,20,8,13,14,54,793.3,17
"Einsteins math video tutor Volume three ages 7 9",7,30,11,58,8,13,14,59,510,14
"Im a potty princess potty training for girls",7,31,15,43,8,13,15,50,649.62,13
"Free to be you and me",7,17,17,53,8,13,16,13,810.8,26
"Lots lots of trains Vol 1 Smokin steam diesel",7,15,13,51,8,13,16,17,625.2,29
"Lots lots of trains Vol 2 Thunder on the tracks",7,15,13,51,8,13,16,17,625.2,29
"Lots lots of trains Vol 3 Roaring down the rails",7,15,13,51,8,13,16,17,625.2,29
"Shakespeare the animated tales Volume 1",7,6,16,9,8,13,17,13,822.33,38
"Eyewitness Volcano",7,31,13,57,8,13,17,17,551.21,13
"Sid the science kid The ruler of thumb",7,23,17,10,8,13,17,29,530.8,21
Artseesmartsee,7,23,17,10,8,13,17,29,152.1423,21
"Free to be you and me",7,25,18,23,8,13,17,43,810.8,18
"Mandarin Chinese 1 Eating and drinking",7,2,14,2,8,13,17,44,495.13421,42
"Play learn Chinese with Mei Mei 7 Lets visit Dawei Village",7,2,14,2,8,13,17,46,495.1824,42
"Fairy dancing",7,25,18,23,8,13,17,46,791.4372,18
"Art lessons for children Vol 2 Easy art projects",7,9,11,2,8,13,18,8,745.5,35
"Learn Chinese lets visit Chinese kindergarten",7,3,13,16,8,13,18,22,495.18342,41
"School house rock Election collection",7,23,11,16,8,13,18,34,320.973,21
"Signing time Volume 8 The great outdoors",7,30,16,34,8,13,18,42,419.7,14
"Signing time Volume 4 Family feelings and fun",7,30,16,34,8,13,18,42,419.7,14
"Signing time Series 2 volume 13 Who has the frog",7,30,16,34,8,13,18,42,419.7,14
"Baby boost Sing a long",7,30,16,34,8,13,18,46,782.42083,14
"boy who had no story",7,29,11,5,8,13,18,50,398.20941,15
"Abraham Lincoln sixteenth president",7,3,11,58,8,13,19,2,973.7092,41
"Drumming for kids making the basics fun easy",7,31,11,20,8,13,19,37,786.9193,13
"Barack Obama the story of our 44th president",7,23,17,4,8,13,19,39,973.93209,21
"Baby sign language basics",7,22,17,54,8,13,19,39,419,22
Flight,7,30,12,45,8,14,10,31,629.1301,14
"Mighty machines Mega machines",7,30,12,45,8,14,10,31,629.225,14
"Mighty machines Mega pack",7,31,16,39,8,14,11,56,629.225,13
"I love toy trains Parts 4 5 6",7,17,17,20,8,14,12,0,625.19,27
Feelings,7,31,15,36,8,14,12,13,152.4,13
"Cognitive beginnings",7,31,15,36,8,14,12,14,155.413,13
"Lots lots of fire songs safety tips",7,31,10,17,8,14,12,32,363.377,14
"Globe toddlers Adventures in France",7,31,15,4,8,14,13,53,448.2421,13
"magic school bus Creepy crawly fun",7,29,14,27,8,14,14,1,534,15
"Origami fun for kids",7,25,15,43,8,14,15,12,736.982,19
Mexico,7,25,15,42,8,14,15,12,972,19
"Meet the sight words 3",7,3,13,55,8,14,15,14,372.462,42
"magic school bus Creepy crawly fun",7,30,14,59,8,14,15,17,534,15
"Mighty machines Mega pack",7,30,14,59,8,14,15,18,629.225,15
"Adentro y afuera Inside and out",7,30,14,13,8,14,15,39,468.3421,15
"Sid the science kid Sid wings it",7,24,11,55,8,14,15,49,629.1301,21
Flight,7,30,18,26,8,14,15,49,629.1301,14
"French 2 Wake up smiling",7,31,15,4,8,14,15,51,448.3421,14
"Advancing the skills",7,31,17,25,8,14,15,56,796.3342,13
Fionn,7,6,15,56,8,14,16,18,398.20941,39
"boy who had no story",7,6,15,56,8,14,16,18,398.20941,39
"French 3 Playtime",7,31,14,0,8,14,16,37,448.3421,14
"Peep and the big wide world Peep figures it out",7,31,14,0,8,14,16,37,372.35,14
"Mighty machines Machines on the job",7,31,12,15,8,14,17,8,621.8,14
"Jazz class for kids",7,12,15,44,8,14,17,20,793.3,33
"Miss Christys Dance adventure",7,26,12,52,8,14,17,20,793.3083,19
"Sid the science kid Sids sense ational adventures",7,26,12,52,8,14,17,20,500,19
"Russian for babies toddlers and preschoolers Disc 2 Wake up smiling",7,6,17,47,8,14,17,32,491.78346,38
"Russian for babies toddlers and preschoolers Disc 3 Playtime",7,6,17,47,8,14,17,33,491.78346,38
"Russian for babies toddlers and preschoolers Disc 1 Eating and drinking",7,6,17,47,8,14,17,37,491.78346,38
"Electric guitar for kids 1 Getting started",7,31,19,4,8,14,17,38,787.87193,13
"Meet the letters",7,30,13,7,8,14,18,14,428.13,15
"Lots lots of jets and planes Vol 3 Jumbo jets in action",7,30,13,7,8,14,18,14,629.13334,15
"Spanish 3 Playtime",7,30,13,6,8,14,18,14,468.3421,15
"Signing time Volume 5 ABC signs",7,3,12,37,8,14,18,33,419.7,42
"Whats the name of that song",7,15,15,26,8,14,19,24,782.42083,30
"Chased by dinosaurs",7,26,13,24,8,14,19,26,567,19
"Schoolhouse rock Science",7,7,16,14,8,14,19,27,500,38
"All aboard America",7,19,16,22,8,14,19,27,782.42162,26
"Popular mechanics for kids Radical rockets and other cool cruising machines",7,16,14,21,8,14,19,27,500,29
"magic school bus Space adventures",7,31,16,22,8,14,19,35,523,14
"Im a potty princess potty training for girls",7,30,18,21,8,15,12,39,649.62,15
"Schoolhouse rock America",7,5,11,38,8,15,14,12,973,41
"Meet the sight words 3",7,22,12,3,8,15,15,7,372.462,24
"Lots lots of jets and planes Vol 2 Adventures in the air",7,18,12,16,8,15,15,33,629.13334,28
"Puppytown Growing up",7,31,15,30,8,15,15,34,636.73,15
"Electric Companys greatest hits bits",7,23,17,4,8,15,16,59,791.45,22
"Art lessons for children Vol 3 More fun with watercolors",7,29,16,59,8,15,17,19,751.422,17
"Art lessons for children Vol 5 Animals of the rain forest",7,29,16,59,8,15,17,19,743.6,17
"Mandarin Chinese Disc 5 Happy sad and silly",7,21,16,38,8,15,17,20,495.13421,25
"Aunt Tiger",7,9,17,2,8,15,18,1,398.20951,37
"Fizzys lunch lab Fresh foods 101",7,26,13,33,8,15,18,21,613.2,20
"Arctic tale",7,24,14,36,8,15,18,21,599.786,22
"Lots lots of trucks Vol 1 Hard workin trucks",7,14,15,36,8,15,18,31,629.224,32
"Lots lots of trains Vol 3 Roaring down the rails",7,14,15,36,8,15,18,31,625.2,32
"Mighty machines Mega machines",7,14,15,36,8,15,18,32,629.225,32
"Mighty machines Lights ladders",7,14,15,36,8,15,18,33,629.224,32
"Fire trucks in action",7,14,15,36,8,15,18,34,628.9259,32
"Spanish Disc 4 In my home",7,31,13,0,8,15,19,0,468.3421,15
"Nature for kids Beginning Spanish the fun and easy way to learn Spanish",7,31,13,0,8,15,19,2,468.24,15
"African American",7,5,11,45,8,15,19,3,305.89607,41
Storms,7,31,16,17,8,15,19,30,551.55,15
"AstroPuppies in space an amazing adventure for young astronauts",7,9,14,47,8,15,19,40,523.2,37
"Budding ballerinas pre ballet with Mary Carpenter",7,29,14,25,8,15,19,41,792.8,17
"David Goliath",7,29,19,30,8,15,19,48,222.4092,17
"Sleeping beauty",7,29,19,22,8,16,10,56,792.842,17
"Kids can play guitar",7,30,18,51,8,16,11,11,787.87,16
"Fire engines trucks airplanes fast trains",7,29,10,17,8,16,12,52,628.9259,18
"All about trucks",7,29,10,17,8,16,12,52,629.224,18
"Schoolhouse rock Science",7,9,18,13,8,16,15,19,500,37
"little primaballerina ballet training for children",7,29,16,24,8,16,15,31,792.8,17
"American Sign Language for kids and adults Volume 2 Visiting the zoo",7,8,15,1,8,16,15,38,419.7,39
"Pecos Bill",7,27,14,18,8,16,15,45,398.20973,20
"Anansi collection",7,13,17,27,8,16,15,45,398.2096,33
"Families of Kenya",7,17,14,55,8,16,15,57,967.62,30
"Dropping in on Renaissance artists",7,31,11,47,8,16,15,57,709.4509,16
"More families of Mexico",7,31,11,47,8,16,15,57,972.0836,16
"Hula for children learn basic hula steps 3 hula songs",7,31,11,47,8,16,15,57,793.31996,16
Seashore,7,31,11,47,8,16,15,57,578.7699,16
"Signing time Volume 1 My first signs",7,29,17,52,8,16,16,9,419.7,17
"Watch learn Spanish with Professor Toto Part I Eric goes to school",7,20,15,19,8,16,16,28,468.3421,27
"Globe toddlers Adventures in France",7,19,16,15,8,16,16,46,448.2421,28
"Baby signing time Volume 4 Lets be friends",7,15,15,10,8,16,17,10,419,32
"What makes a fish a fish",7,30,11,26,8,16,17,35,597,17
"Im a potty princess potty training for girls",7,31,15,48,8,16,17,43,649.62,16
"Activity TV Origami",7,13,11,45,8,17,12,39,736.982,35
"Fish shellfish other underwater life",7,15,16,12,8,17,12,42,597,32
"Dino world",7,20,10,45,8,17,12,42,567.9,28
"Families of Russia",7,5,17,5,8,17,12,53,947.086,42
"Families of Afghanistan",7,5,17,5,8,17,12,53,958.1,42
"Going to school in India",7,5,17,5,8,17,12,53,370.954,42
"show del Topo Gigio Vol IV",7,21,14,27,8,17,13,20,791.45097,26
"Kung fu for kids",7,21,14,27,8,17,13,20,796.8159,26
"Prehistoric park",7,21,14,27,8,17,13,20,567.9,26
"Elmos potty time",7,27,15,4,8,17,13,38,649.62083,20
"Im a potty pirate potty training for boys",7,24,11,32,8,17,13,41,649.62,24
"Activity TV Jewelry",7,20,10,27,8,17,13,43,745.5942,28
"Shakespeare the animated tales Volume 1",7,29,11,46,8,17,13,48,822.33,19
"art of knitting 4 kids",7,20,10,27,8,17,13,56,746.432,28
"Shakespeare the animated tales Volume 4",7,29,11,46,8,17,14,3,822.33,19
"Shakespeare the animated tales Volume 2",7,29,11,46,8,17,14,4,822.33,19
"You can heal your life the movie",7,24,12,56,8,17,14,30,158,24
"Humphrey the lost whale",7,27,11,41,8,17,14,40,599.5,21
"Mister Maker Lets make it",7,13,14,33,8,17,17,10,745.5,35
"Shalom sesame Volume 8 Grover learns Hebrew",7,19,12,12,8,17,17,10,492.48342,29
"Shalom Sesame Disc 1 Rehov Sumsum Disc 1",7,19,12,12,8,17,17,15,956.94,29
"Wiggles Here comes the big red car",7,25,18,56,8,18,10,54,782.42083,23
"Sid the science kid Sid in motion",7,29,18,28,8,18,14,52,500,19
"Mighty machines Ships ahoy Super machines Ohâ du bateau",7,6,12,57,8,18,15,3,623.82,43
"Zoboomafoo Pets",7,31,13,30,8,18,15,42,590,18
"Zoboomafoo Wild creatures furry fashion",7,31,13,30,8,18,15,42,590,18
Seashore,7,31,13,30,8,18,15,42,578.7699,18
"John Deere earth mover action",7,13,13,53,8,18,15,54,629.225,36
"Peep and the big wide world Peep figures it out",7,31,19,39,8,18,16,35,372.35,17
Dog,7,24,19,56,8,19,10,41,599.77,25
"Signing time Volume 7 Leahs farm",7,8,13,16,8,19,12,2,419.7,41
"Signing time Volume 6 My favorite things",7,8,13,16,8,19,12,2,419.7,41
"Schoolhouse rock Science",7,21,14,21,8,19,13,29,500,28
"Spanish for kids Beginner level 1 volume 1",7,30,14,19,8,19,14,47,468.3421,20
Skeleton,7,9,18,47,8,19,16,11,573.76,40
Seashore,7,9,18,47,8,19,16,11,578.7699,40
Amphibian,7,9,18,48,8,19,16,13,597.8,40
"School house rock Money rock",7,23,17,43,8,19,16,31,332.024,26
"Schoolhouse rock Grammar",7,23,17,43,8,19,16,31,428,26
"Zoboomafoo Pets",7,9,16,34,8,19,16,35,590,41
"Rock n learn Telling time",7,27,13,22,8,19,16,56,681.113,23
"Whats in the bible Vol 7 Exile and return Ezra Nehemiah Esther",7,5,15,9,8,19,18,35,221.9505,45
"Mighty machines Mega pack",7,29,19,25,8,19,19,6,629.225,20
"Dealing with feelings",7,18,19,29,8,19,19,25,152.4,31
"Mister Rogers neighborhood What do you do with the mad that you feel",7,18,19,28,8,19,19,27,152.47,31
